"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Cameron Payne","397","PG",26,"PHO",60,1,1079,191,395,0.484,73,166,0.44,118,229,0.515,0.576,50,56,0.893,16,128,144,217,36,16,60,97,505,17.4,0.602,0.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,2.4,1.2,3.6,0.158,2.1,1,3.1,1.4,15.1,0.58,0.159,0.253,0.124,0.043,0.42,0.667,0.43,0.49,0.529,0.28,0.685,0,0,0.133,0.455
"Cameron Reynolds","426","SF",25,"TOT",5,0,40,6,18,0.333,3,12,0.25,3,6,0.5,0.417,0,0,NA,2,3,5,2,0,0,0,2,15,6.5,0.417,0,5.1,8.3,6.7,7.5,0,0,0,19.2,0,0,0,-0.039,-3.5,-4.6,-8.1,-0.1,18.7,0.333,0.111,0.111,0.111,0,0.667,0.5,0.5,0.5,NA,1,0.667,0.056,1,0.5,0.167
"Caris LeVert","295","SG",26,"TOT",47,39,1486,359,814,0.441,84,258,0.326,275,556,0.495,0.493,146,180,0.811,33,181,214,245,66,30,102,105,948,17.8,0.531,0.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,0.9,1.5,2.4,0.077,0.9,-0.5,0.4,0.9,13.4,0.683,0.224,0.206,0.189,0.064,0.317,0.659,0.345,0.513,0.346,0.375,0.56,0.021,17,0.143,0.297
"Carmelo Anthony","15","PF",36,"POR",69,3,1690,327,777,0.421,133,325,0.409,194,452,0.429,0.506,137,154,0.89,32,182,214,104,46,38,61,144,924,14.6,0.547,0.198,2,11.8,6.8,9.2,1.3,2,6.7,23.1,1.7,0.8,2.6,0.073,0.2,-1.3,-1.1,0.4,18.1,0.582,0.062,0.08,0.236,0.205,0.418,0.5,0.403,0.448,0.396,0.278,0.782,0.012,8,0.197,0.438
"Carsen Edwards","142","SG",22,"BOS",31,1,276,47,111,0.423,18,63,0.286,29,48,0.604,0.505,11,13,0.846,3,23,26,14,7,1,7,25,123,10.2,0.527,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,17.7,0.432,0.216,0.072,0.018,0.126,0.568,0.792,0.375,0.5,0.429,0.586,0.667,0.009,1,0.27,0.235
"Cassius Stanley","467","SG",21,"IND",24,0,93,13,43,0.302,3,13,0.231,10,30,0.333,0.337,7,9,0.778,8,12,20,1,1,2,1,14,36,5.5,0.383,0.209,9.4,13.9,11.7,1.4,0.5,1.7,2.1,22,-0.2,0.1,-0.1,-0.05,-7.2,-4,-11.2,-0.2,10.4,0.698,0.419,0.233,0.047,0,0.302,0.444,0.2,0,NA,0.6,1,0.116,3,0.154,0.5
"Cassius Winston","532","PG",22,"WAS",22,0,98,14,33,0.424,8,17,0.471,6,16,0.375,0.545,5,6,0.833,0,9,9,12,2,1,5,8,41,10.8,0.575,0.182,0,9.7,4.9,16.3,0.9,0.9,12.3,17.2,0.1,0.1,0.1,0.066,-2.1,-1.1,-3.2,0,19.6,0.485,0.061,0.121,0.121,0.182,0.515,0.5,0.25,0.75,0.167,0.167,0.875,0,0,0.118,0.5
"Cedi Osman","388","SF",25,"CLE",59,26,1510,219,586,0.374,99,324,0.306,120,262,0.458,0.458,76,95,0.8,38,163,201,174,53,9,80,119,613,10.3,0.488,0.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,-0.5,1,0.5,0.014,-2.3,-0.9,-3.2,-0.5,16.3,0.447,0.234,0.147,0.051,0.015,0.553,0.569,0.314,0.4,0.333,0.617,0.859,0.012,7,0.191,0.323
"Chandler Hutchison","238","SF",24,"TOT",25,1,346,39,103,0.379,8,22,0.364,31,81,0.383,0.417,21,25,0.84,6,72,78,17,12,5,20,33,107,6.8,0.469,0.243,1.9,22.2,12.1,6.3,1.6,1.2,14.9,16.2,-0.5,0.4,-0.1,-0.007,-5.7,0.2,-5.6,-0.3,9.4,0.786,0.252,0.437,0.068,0.029,0.214,0.346,0.422,0.286,0.333,0.871,1,0.058,4,0.818,0.389
"Charlie Brown Jr.","73","SG",23,"OKC",9,1,152,13,43,0.302,5,21,0.238,8,22,0.364,0.36,9,10,0.9,3,14,17,9,4,2,6,19,40,4.1,0.422,0.233,2,9.7,5.8,8.2,1.3,1.2,11.2,14.9,-0.2,0.1,-0.1,-0.032,-7.4,-1.3,-8.7,-0.3,16.6,0.512,0.116,0.186,0.093,0.116,0.488,0.6,0.25,0.25,0.4,0.75,1,0.047,1,0.333,0.286
"Chasson Randle","420","PG",27,"ORL",41,5,837,92,237,0.388,44,130,0.338,48,107,0.449,0.481,38,48,0.792,7,75,82,74,22,5,46,64,266,7.4,0.515,0.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,0,-0.001,-4.8,-1.1,-5.9,-0.8,17.5,0.451,0.203,0.131,0.051,0.068,0.549,0.708,0.258,0.167,0.25,0.271,0.682,0,0,0.138,0.278
"Chimezie Metu","342","C",23,"SAC",36,6,488,91,179,0.508,13,37,0.351,78,142,0.549,0.545,31,43,0.721,31,81,112,28,14,18,29,59,226,14.5,0.571,0.24,7,18.7,12.7,8.2,1.4,3.1,12.8,20,0.3,0.3,0.6,0.061,-2.2,-1.3,-3.6,-0.2,11,0.793,0.318,0.212,0.151,0.112,0.207,0.789,0.368,0.333,0.5,0.731,0.923,0.19,29,0.081,0.667
"Chris Boucher","59","C",28,"TOR",60,14,1453,288,560,0.514,90,235,0.383,198,325,0.609,0.595,152,193,0.788,117,287,404,63,35,111,46,166,818,21.9,0.634,0.345,8.5,22.5,15.3,6.9,1.2,7.6,6.7,20.5,4,2.1,6.1,0.201,2.7,0.6,3.3,2,12.8,0.58,0.382,0.154,0.014,0.03,0.42,0.692,0.465,0.5,0.353,0.687,0.978,0.096,46,0.14,0.333
"Chris Chiozza","98","PG",25,"BRK",22,1,232,31,88,0.352,13,42,0.31,18,46,0.391,0.426,13,17,0.765,3,21,24,65,7,6,16,19,88,12.9,0.461,0.193,1.5,9.5,5.7,36.9,1.5,2.3,14.4,21,0.1,0.2,0.3,0.063,-0.1,-0.6,-0.7,0.1,16.4,0.523,0.193,0.159,0.08,0.091,0.477,0.529,0.286,0.286,0.375,0.389,0.462,0,0,0.024,0
"Chris Paul","396","PG",35,"PHO",70,70,2199,439,879,0.499,102,258,0.395,337,621,0.543,0.557,169,181,0.934,25,287,312,622,99,19,156,166,1149,21.4,0.599,0.206,1.3,14.5,8,40.9,2.2,0.8,14,22.6,6.5,2.7,9.2,0.201,3.5,1.1,4.6,3.6,16.9,0.706,0.058,0.114,0.327,0.208,0.294,0.667,0.55,0.516,0.546,0.083,0.412,0,0,0.097,0.4
"Chris Silva","456","PF",24,"TOT",15,0,92,10,16,0.625,1,1,1,9,15,0.6,0.656,11,15,0.733,7,20,27,6,1,6,10,24,32,11.5,0.708,0.938,8.9,24.4,16.8,9.3,0.5,6.6,30.7,15.9,0.1,0.1,0.2,0.101,-6.7,1.1,-5.5,-0.1,6.8,0.938,0.5,0.25,0.125,0.063,0.063,0.75,0.5,0.5,0,0.778,1,0.25,4,0,NA
"Christian Wood","534","C",25,"HOU",41,41,1326,329,640,0.514,77,206,0.374,252,434,0.581,0.574,125,198,0.631,76,319,395,71,34,48,80,88,860,20,0.591,0.309,5.9,26.8,15.9,9.4,1.2,3.2,9.9,25.9,1.4,1.4,2.8,0.1,1.7,-0.3,1.4,1.1,12.3,0.678,0.336,0.195,0.069,0.078,0.322,0.805,0.352,0.455,0.3,0.687,0.87,0.158,91,0.155,0.406
"Chuma Okeke","379","PF",22,"ORL",45,19,1133,135,324,0.417,49,141,0.348,86,183,0.47,0.492,30,40,0.75,42,139,181,101,48,22,38,48,349,11.8,0.511,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10,14.5,0.3,1,1.3,0.056,-1.9,0.5,-1.5,0.1,16.9,0.565,0.154,0.157,0.117,0.136,0.435,0.68,0.333,0.447,0.409,0.407,0.98,0.022,7,0.149,0.381
"CJ Elleby","143","SF",20,"POR",30,0,192,25,66,0.379,7,34,0.206,18,32,0.563,0.432,11,15,0.733,11,21,32,10,6,3,5,27,68,9.4,0.468,0.227,6,12,8.9,7.1,1.5,1.4,6.4,17.4,0,0.1,0.1,0.032,-4,-0.9,-4.9,-0.1,16.4,0.485,0.242,0.091,0.076,0.076,0.515,0.75,0,0.6,0.6,0.444,0.714,0.045,3,0.176,0.5
"CJ McCollum","328","SG",29,"POR",47,47,1600,405,884,0.458,169,420,0.402,236,464,0.509,0.554,108,133,0.812,30,155,185,223,44,21,65,87,1087,20.8,0.577,0.15,2,10.6,6.2,23,1.3,1.2,6.5,27.1,4.1,0.6,4.7,0.141,5,-1.1,3.9,2.4,17.5,0.525,0.106,0.152,0.14,0.127,0.475,0.596,0.455,0.5,0.509,0.301,0.615,0.003,2,0.143,0.45
"Clint Capela","91","C",26,"ATL",63,63,1898,413,695,0.594,0,0,NA,413,695,0.594,0.594,130,227,0.573,297,606,903,49,44,129,73,145,956,24.3,0.601,0.327,17.5,34.3,26.1,4.1,1.1,6,8.4,19.9,4.9,3.3,8.2,0.207,2.7,0,2.7,2.2,2.4,1,0.709,0.269,0.017,0.004,0,0.684,0.385,0.25,0.333,0.668,NA,0.259,168,NA,NA
"Coby White","518","PG",20,"CHI",69,54,2156,375,902,0.416,163,454,0.359,212,448,0.473,0.506,128,142,0.901,28,256,284,328,38,15,156,179,1041,12,0.54,0.157,1.5,13,7.3,21.8,0.9,0.6,13.9,22.5,0.7,1.7,2.4,0.052,-1.2,-1.2,-2.4,-0.2,16.6,0.497,0.221,0.109,0.063,0.104,0.503,0.558,0.347,0.456,0.436,0.292,0.785,0.008,7,0.163,0.473
"Cody Martin","317","SF",25,"CHO",52,10,849,83,188,0.441,16,58,0.276,67,130,0.515,0.484,25,43,0.581,52,109,161,86,37,12,40,52,207,10.6,0.5,0.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,0.2,0.9,1.1,0.061,-2.7,0.7,-2,0,11.2,0.691,0.436,0.117,0.074,0.064,0.309,0.561,0.636,0.214,0.333,0.597,0.875,0.085,15,0.586,0.265
"Cody Zeller","539","C",28,"CHO",48,21,1005,181,324,0.559,4,28,0.143,177,296,0.598,0.565,85,119,0.714,119,209,328,86,27,17,51,121,451,18.2,0.599,0.367,12.6,22.9,17.7,13.2,1.3,1.7,11.9,18.3,2.1,1.1,3.3,0.156,-0.2,-0.2,-0.5,0.4,4.9,0.914,0.605,0.269,0.028,0.012,0.086,0.684,0.414,0.556,0.5,0.751,1,0.173,52,0.179,0
"Cole Anthony","16","PG",20,"ORL",47,34,1273,219,552,0.397,58,172,0.337,161,380,0.424,0.449,109,131,0.832,38,183,221,192,30,18,106,98,605,12.1,0.496,0.237,3,15.4,9,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,0,-0.001,-1.9,-1.4,-3.3,-0.4,13.3,0.688,0.185,0.292,0.129,0.083,0.312,0.588,0.298,0.493,0.391,0.112,0.621,0.013,4,0.093,0.313
"Collin Sexton","452","SG",22,"CLE",60,60,2115,525,1105,0.475,98,264,0.371,427,841,0.508,0.519,312,383,0.815,58,129,187,262,62,10,167,157,1460,18,0.573,0.347,3,7,4.9,22.6,1.4,0.4,11.6,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1,11.7,0.761,0.273,0.251,0.163,0.074,0.239,0.619,0.455,0.483,0.329,0.422,0.684,0.01,9,0.102,0.407
"Cory Joseph","270","PG",29,"TOT",63,13,1446,200,426,0.469,45,132,0.341,155,294,0.527,0.522,72,88,0.818,35,124,159,213,61,18,79,139,517,12.5,0.556,0.207,2.7,9.7,6.1,21.4,2,1.1,14.5,16.3,1.3,0.8,2.1,0.069,-1.8,0,-1.8,0.1,13,0.69,0.218,0.254,0.143,0.075,0.31,0.753,0.463,0.328,0.469,0.335,0.889,0,0,0.303,0.4
"Cristiano Felício","152","C",28,"CHI",18,0,84,7,13,0.538,0,2,0,7,11,0.636,0.538,9,16,0.563,10,16,26,9,4,0,4,10,23,14.7,0.574,1.231,13.3,20.9,17.2,13.6,2.3,0,16.6,12.4,0.2,0.1,0.3,0.151,-1.1,1.2,0.1,0,7.4,0.846,0.692,0.077,0,0.077,0.154,0.778,0,NA,0,0.429,NA,0.077,1,0,NA
"D.J. Augustin","20","PG",33,"TOT",57,12,1129,135,343,0.394,83,217,0.382,52,126,0.413,0.515,85,94,0.904,20,74,94,188,28,1,65,56,438,12.1,0.57,0.274,1.9,7,4.4,22.2,1.2,0.1,14.5,16.8,1.5,0.5,2.1,0.088,-0.6,-1.5,-2.1,0,19,0.367,0.146,0.102,0.073,0.047,0.633,0.54,0.371,0.28,0.313,0.212,0.711,0,0,0.194,0.31
"D.J. Wilson","529","PF",24,"TOT",35,1,433,68,168,0.405,30,87,0.345,38,81,0.469,0.494,17,25,0.68,20,92,112,23,11,16,22,44,183,11.5,0.511,0.149,4.8,23.2,13.7,7.9,1.2,3.3,10.9,19.7,-0.2,0.5,0.3,0.032,-2.7,-0.6,-3.3,-0.1,16.9,0.482,0.202,0.119,0.083,0.077,0.518,0.529,0.45,0.429,0.385,0.763,0.933,0.06,7,0.287,0.36
"D'Angelo Russell","443","PG",24,"MIN",42,26,1196,281,652,0.431,120,310,0.387,161,342,0.471,0.523,114,149,0.765,16,95,111,244,45,18,112,68,796,17.6,0.555,0.229,1.4,8.9,5,33.6,1.8,1.3,13.5,29.1,1,0.6,1.6,0.063,3.3,-1.7,1.6,1.1,17.9,0.525,0.121,0.118,0.124,0.161,0.475,0.658,0.481,0.346,0.419,0.286,0.592,0.002,1,0.084,0.538
"Dakota Mathias","323","SG",25,"PHI",8,2,123,19,48,0.396,8,26,0.308,11,22,0.5,0.479,2,6,0.333,1,6,7,13,1,3,1,7,48,9.8,0.474,0.125,0.9,5.3,3.1,15.1,0.4,2.2,1.9,18.1,0,0.1,0.2,0.061,-1.5,-1,-2.6,0,21,0.458,0.042,0.042,0.104,0.271,0.542,0.5,0.5,0.6,0.462,0.545,0.875,0,0,0.269,0.429
"Damian Jones","264","C",25,"TOT",39,10,547,70,103,0.68,1,5,0.2,69,98,0.704,0.684,42,58,0.724,36,85,121,29,11,29,26,77,183,14.6,0.712,0.563,7.3,17.4,12.3,7,1,4.6,16.8,12.3,1,0.5,1.6,0.138,-2.2,0.8,-1.4,0.1,6.1,0.951,0.631,0.184,0.087,0.049,0.049,0.769,0.632,0.667,0.2,0.884,1,0.35,31,0.2,1
"Damian Lillard","297","PG",30,"POR",67,67,2398,602,1334,0.451,275,704,0.391,327,630,0.519,0.554,449,484,0.928,32,251,283,505,62,17,203,102,1928,25.6,0.623,0.363,1.4,11.5,6.3,34.6,1.3,0.6,11.6,31.4,9.6,0.8,10.4,0.209,7.5,-1.3,6.3,5,17.9,0.472,0.238,0.096,0.044,0.094,0.528,0.631,0.359,0.441,0.437,0.177,0.393,0.015,19,0.038,0.185
"Damion Lee","290","SG",28,"GSW",57,1,1079,128,274,0.467,77,194,0.397,51,80,0.638,0.608,40,44,0.909,22,158,180,73,38,8,30,89,373,11.8,0.636,0.161,2.2,15.4,8.9,9.1,1.7,0.7,9.3,12.8,1.4,1.3,2.7,0.119,-0.7,0.9,0.2,0.6,20.3,0.292,0.08,0.091,0.091,0.029,0.708,0.773,0.68,0.52,0.5,0.863,0.961,0.007,2,0.309,0.45
"Damyean Dotson","132","SG",26,"CLE",46,7,907,119,293,0.406,46,159,0.289,73,134,0.545,0.485,24,36,0.667,5,88,93,91,16,4,42,42,308,8.1,0.499,0.123,0.6,11.1,5.7,15.1,0.9,0.4,12,16.9,-0.4,0.3,0,-0.002,-3.4,-1.4,-4.8,-0.6,18.4,0.457,0.174,0.075,0.072,0.137,0.543,0.667,0.591,0.333,0.475,0.493,0.891,0.007,2,0.208,0.333
"Daniel Gafford","168","C",22,"TOT",54,11,791,154,225,0.684,0,0,NA,154,225,0.684,0.684,72,108,0.667,94,137,231,29,26,75,41,98,380,22.2,0.697,0.48,12.9,18.6,15.8,5.3,1.5,8.1,13.1,16.7,2.1,1.3,3.5,0.209,0.6,1.6,2.2,0.8,3.2,1,0.573,0.382,0.027,0.018,0,0.791,0.57,0.333,0.25,0.714,NA,0.338,71,NA,NA
"Daniel Oturu","389","C",21,"LAC",30,0,161,22,52,0.423,1,5,0.2,21,47,0.447,0.433,9,12,0.75,21,27,48,10,4,7,9,24,54,12.5,0.471,0.231,15.1,18.3,16.8,8.5,1.2,3.9,13.6,18.2,0,0.2,0.3,0.081,-4.1,-1.1,-5.2,-0.1,7.2,0.904,0.462,0.269,0.096,0.077,0.096,0.583,0.214,0.6,0.25,0.381,1,0.115,5,0.2,0
"Daniel Theis","477","C",28,"TOT",65,51,1601,252,466,0.541,49,152,0.322,203,314,0.646,0.593,74,110,0.673,93,263,356,108,41,57,66,167,627,15,0.609,0.236,6.5,18.3,12.4,9.5,1.2,3.3,11.4,15.6,2.4,1.8,4.3,0.128,-0.7,0.7,0,0.8,12.6,0.674,0.315,0.157,0.124,0.077,0.326,0.776,0.548,0.5,0.556,0.818,1,0.165,71,0.217,0.273
"Danilo Gallinari","169","PF",32,"ATL",51,4,1222,206,475,0.434,103,254,0.406,103,221,0.466,0.542,161,174,0.925,17,194,211,76,30,10,43,105,676,16.3,0.613,0.366,1.6,17,9.5,9.2,1.2,0.7,7.2,21.2,2.7,1,3.7,0.146,1.7,-0.6,1.1,1,19.4,0.465,0.084,0.088,0.152,0.141,0.535,0.65,0.405,0.472,0.388,0.515,0.932,0.017,6,0.094,0.333
"Danny Green","186","SF",33,"PHI",69,69,1934,224,544,0.412,175,432,0.405,49,112,0.438,0.573,31,40,0.775,55,205,260,118,92,56,67,125,654,12.1,0.582,0.074,3.2,11.5,7.4,8.3,2.3,2.6,10.7,14,1.6,3.1,4.6,0.115,0.4,1.5,1.9,1.9,21.5,0.206,0.059,0.072,0.042,0.033,0.794,0.5,0.333,0.565,0.389,0.673,0.92,0.004,2,0.456,0.442
"Dante Exum","149","SG",25,"CLE",6,3,116,10,26,0.385,2,11,0.182,8,15,0.533,0.423,1,2,0.5,2,15,17,13,4,2,7,9,23,5.9,0.428,0.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,-0.2,0.1,-0.1,-0.025,-5.4,1.6,-3.8,-0.1,13.1,0.577,0.269,0.231,0.077,0,0.423,0.857,0.333,0,NA,0.625,1,0.077,2,0.182,0.5
"Danuel House Jr.","232","SF",27,"HOU",36,23,932,110,272,0.404,54,156,0.346,56,116,0.483,0.504,41,63,0.651,18,114,132,69,20,16,36,67,315,9.1,0.525,0.232,2,13.6,7.5,10.6,1,1.5,10.7,15.3,0,0.5,0.5,0.026,-2.8,-0.7,-3.5,-0.3,17,0.426,0.224,0.103,0.037,0.063,0.574,0.557,0.464,0.3,0.353,0.643,0.815,0.074,16,0.353,0.291
"DaQuan Jeffries","254","SG",23,"TOT",31,5,493,50,120,0.417,20,67,0.299,30,53,0.566,0.5,7,8,0.875,19,52,71,22,15,10,14,48,127,7.9,0.514,0.067,4.1,11.8,7.8,6.1,1.4,1.8,10.2,11.9,0,0.2,0.3,0.027,-3.6,-1.1,-4.7,-0.3,16.3,0.442,0.2,0.167,0.025,0.05,0.558,0.792,0.35,0,0.667,0.6,0.95,0.108,10,0.388,0.346
"Dario Šarić","447","C",26,"PHO",50,4,871,153,342,0.447,47,135,0.348,106,207,0.512,0.516,84,99,0.848,46,144,190,65,30,4,57,95,437,14.3,0.567,0.289,6.1,18.4,12.4,10.4,1.7,0.4,12.9,22.6,0.7,1,1.7,0.093,-1.4,-0.6,-2,0,13.5,0.605,0.269,0.228,0.073,0.035,0.395,0.674,0.359,0.52,0.25,0.736,1,0,0,0.119,0.563
"Darius Bazley","37","PF",20,"OKC",55,55,1714,273,690,0.396,83,286,0.29,190,404,0.47,0.456,125,178,0.702,51,345,396,99,29,25,122,60,754,9.7,0.491,0.258,3.1,21.2,12,8.9,0.8,1.3,13.7,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1,13.3,0.586,0.306,0.197,0.039,0.043,0.414,0.621,0.287,0.37,0.333,0.5,0.831,0.072,44,0.217,0.242
"Darius Garland","171","PG",21,"CLE",54,50,1790,362,802,0.451,105,266,0.395,257,536,0.479,0.517,112,132,0.848,23,106,129,329,66,6,164,110,941,14.2,0.547,0.165,1.4,6.8,4,30.9,1.8,0.3,16,24.9,0.3,0.9,1.2,0.033,0,-2.1,-2.1,-0.1,13.1,0.668,0.238,0.269,0.111,0.05,0.332,0.586,0.444,0.393,0.35,0.307,0.705,0.001,1,0.173,0.435
"Darius Miller","344","SF",30,"OKC",18,0,197,22,48,0.458,17,42,0.405,5,6,0.833,0.635,12,12,1,2,22,24,21,13,5,8,13,73,15.9,0.685,0.25,1,11.8,6.3,15.4,3.1,2.3,13.1,13.2,0.4,0.2,0.6,0.156,0.8,2.7,3.6,0.3,25,0.125,0,0.021,0.042,0.063,0.875,NA,0,1,1,0.6,0.765,0,0,0.167,0.429
"David Nwaba","374","SF",28,"HOU",30,9,679,106,218,0.486,17,63,0.27,89,155,0.574,0.525,47,68,0.691,40,78,118,31,30,21,17,60,276,14.4,0.557,0.312,6,12.8,9.3,6.9,2.1,2.8,6.4,16.6,0.7,0.6,1.3,0.094,-1.4,0.6,-0.8,0.2,9.2,0.711,0.482,0.206,0.023,0,0.289,0.667,0.422,0,NA,0.562,1,0.06,12,0.46,0.207
"Dāvis Bertāns","42","PF",28,"WAS",57,7,1464,193,478,0.404,169,428,0.395,24,50,0.48,0.581,100,115,0.87,18,150,168,49,33,13,33,136,655,11.4,0.62,0.241,1.3,10.8,6.1,4.4,1,0.7,5.9,15.9,2.1,1,3.1,0.101,0.3,-1.1,-0.8,0.4,24.8,0.105,0.036,0.04,0.013,0.017,0.895,0.706,0.474,0.167,0.25,0.75,0.97,0.01,4,0.143,0.443
"De'Aaron Fox","162","PG",23,"SAC",58,58,2036,529,1110,0.477,103,320,0.322,426,790,0.539,0.523,300,417,0.719,33,170,203,417,87,27,174,170,1461,20.7,0.565,0.376,1.8,9.4,5.5,32.7,2.1,1.1,11.9,31,3.4,0.8,4.2,0.098,3.1,-1.3,1.8,2,12.9,0.712,0.233,0.232,0.151,0.095,0.288,0.761,0.426,0.482,0.362,0.16,0.524,0.015,17,0.094,0.367
"De'Andre Hunter","237","SF",23,"ATL",23,19,678,120,248,0.484,31,95,0.326,89,153,0.582,0.546,73,85,0.859,17,93,110,44,19,12,29,59,344,15.7,0.603,0.343,2.8,14.7,8.9,9.7,1.4,1.6,9.2,20.2,1.2,0.6,1.7,0.123,0.6,0.6,1.2,0.5,14.8,0.617,0.226,0.129,0.153,0.109,0.383,0.661,0.563,0.474,0.593,0.629,0.903,0.044,10,0.326,0.29
"De'Anthony Melton","340","PG",22,"MEM",52,1,1045,172,393,0.438,87,211,0.412,85,182,0.467,0.548,41,51,0.804,30,131,161,132,60,31,66,85,472,15.2,0.568,0.13,3,13.4,8.2,17.5,2.7,2.7,13.7,19.5,0.7,1.5,2.2,0.103,0.6,1.7,2.3,1.1,16.9,0.463,0.163,0.155,0.104,0.041,0.537,0.609,0.295,0.561,0.313,0.412,0.793,0.033,12,0.213,0.467
"Dean Wade","505","PF",24,"CLE",63,19,1212,134,311,0.431,78,213,0.366,56,98,0.571,0.556,30,39,0.769,38,177,215,74,35,21,30,78,376,11.3,0.573,0.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,1.1,0.9,2,0.08,-1.1,-0.1,-1.3,0.2,18.7,0.315,0.209,0.048,0.032,0.026,0.685,0.662,0.333,0.5,0.375,0.696,0.974,0.035,10,0.235,0.5
"Deandre Ayton","22","C",22,"PHO",69,69,2115,430,687,0.626,4,20,0.2,426,667,0.639,0.629,133,173,0.769,228,499,727,99,41,81,103,196,997,20.3,0.653,0.252,12.4,26.3,19.5,6.8,1,3.4,11.9,18.2,5.3,3.1,8.4,0.191,1.1,0.1,1.2,1.7,5.5,0.971,0.53,0.259,0.137,0.045,0.029,0.766,0.517,0.479,0.323,0.714,1,0.166,109,0,NA
"DeAndre Jordan","269","C",32,"BRK",57,43,1246,190,249,0.763,0,1,0,190,248,0.766,0.763,46,92,0.5,117,310,427,93,17,65,85,116,426,17.1,0.736,0.369,10.9,26.1,18.9,10.1,0.7,4.6,22.7,13.1,2.4,1.5,3.9,0.152,0.1,1,1,0.9,1.7,0.996,0.876,0.108,0.004,0.008,0.004,0.826,0.37,0,0,0.8,NA,0.61,137,0,NA
"DeAndre' Bembry","41","SF",26,"TOR",51,12,972,117,228,0.513,14,53,0.264,103,175,0.589,0.544,45,66,0.682,33,113,146,107,53,18,71,87,293,11.2,0.57,0.289,3.6,13.3,8.3,15.6,2.6,1.9,21.6,14.6,0.1,1.1,1.2,0.059,-3.2,1.4,-1.9,0,8.9,0.768,0.377,0.342,0.035,0.013,0.232,0.767,0.436,0.375,0,0.583,0.929,0.132,23,0.226,0.333
"Deividas Sirvydis","459","SG",20,"DET",20,0,133,14,40,0.35,10,28,0.357,4,12,0.333,0.475,3,6,0.5,0,29,29,5,2,0,5,9,41,5.7,0.481,0.15,0,24.5,12.1,5.4,0.7,0,10.5,15.7,-0.1,0.1,0,-0.01,-4.2,-1.2,-5.4,-0.1,19.1,0.3,0.175,0.075,0.025,0.025,0.7,0.571,0,0,0,1,0.7,0,0,0.393,0.273
"Dejounte Murray","358","PG",24,"SAS",67,67,2139,441,974,0.453,63,199,0.317,378,775,0.488,0.485,106,134,0.791,58,415,473,363,101,7,117,135,1051,16.5,0.509,0.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,0.7,2.6,3.3,0.074,-0.2,1,0.8,1.5,12.6,0.796,0.193,0.205,0.266,0.131,0.204,0.649,0.39,0.452,0.477,0.275,0.857,0.013,12,0.206,0.293
"Delon Wright","536","PG",28,"TOT",63,39,1748,240,518,0.463,64,172,0.372,176,346,0.509,0.525,101,126,0.802,65,204,269,278,101,30,83,75,645,16.3,0.562,0.243,4.1,13.1,8.6,23,2.8,1.5,12.6,16.3,2.5,1.8,4.3,0.117,0.6,1.5,2.2,1.8,11.5,0.668,0.332,0.259,0.064,0.014,0.332,0.645,0.373,0.364,0.429,0.301,0.781,0.01,5,0.198,0.353
"DeMar DeRozan","124","PF",31,"SAS",61,61,2056,455,920,0.495,19,74,0.257,436,846,0.515,0.505,387,440,0.88,40,219,259,422,56,15,119,128,1316,22,0.591,0.478,2,11.6,6.7,32,1.3,0.6,9.7,26.1,5.9,1.5,7.4,0.172,3.2,-0.1,3.1,2.6,11,0.92,0.191,0.268,0.282,0.178,0.08,0.636,0.51,0.459,0.482,0.248,0.947,0.021,17,0.324,0.292
"DeMarcus Cousins","110","C",30,"TOT",41,11,713,130,305,0.426,47,135,0.348,83,170,0.488,0.503,59,81,0.728,53,210,263,76,34,24,64,107,366,16.4,0.537,0.266,8,32.7,20,16.3,2.3,3,15.8,24.5,0,1.2,1.2,0.079,-1.2,1.6,0.4,0.4,13.5,0.557,0.348,0.17,0.013,0.026,0.443,0.547,0.404,0.25,0.375,0.47,0.979,0.056,13,0.067,0.333
